{'loss': 0.6925, 'grad_norm': 4.35638427734375, 'learning_rate': 9.9e-07, 'epoch': 0.02}
 24%|██▎       | 3543/15000 [11:32<40:14,  4.74it/s]
 24%|██▎       | 3544/15000 [11:32<41:26,  4.61it/s]
 24%|██▎       | 3545/15000 [11:33<42:18,  4.51it/s]
 24%|██▎       | 3546/15000 [11:33<42:52,  4.45it/s]
 24%|██▎       | 3547/15000 [11:33<41:17,  4.62it/s]
 24%|██▎       | 3548/15000 [11:33<38:37,  4.94it/s]
 24%|██▎       | 3549/15000 [11:33<36:52,  5.18it/s]
 24%|██▎       | 3550/15000 [11:34<33:20,  5.72it/s]
 24%|██▎       | 3551/15000 [11:34<35:02,  5.45it/s]
 24%|██▎       | 3552/15000 [11:34<31:27,  6.06it/s]
 24%|██▎       | 3553/15000 [11:34<35:30,  5.37it/s]
 24%|██▎       | 3554/15000 [11:34<33:48,  5.64it/s]
 24%|██▎       | 3555/15000 [11:34<34:21,  5.55it/s]
 24%|██▎       | 3556/15000 [11:35<34:01,  5.61it/s]
 24%|██▎       | 3557/15000 [11:35<37:05,  5.14it/s]
 24%|██▎       | 3558/15000 [11:35<39:13,  4.86it/s]
 24%|██▎       | 3559/15000 [11:35<40:40,  4.69it/s]
 24%|██▎       | 3560/15000 [11:36<41:41,  4.57it/s]
 24%|██▎       | 3561/15000 [11:36<42:21,  4.50it/s]
 24%|██▎       | 3562/15000 [11:36<38:05,  5.00it/s]
 24%|██▍       | 3563/15000 [11:36<39:52,  4.78it/s]
 24%|██▍       | 3564/15000 [11:36<33:39,  5.66it/s]
 24%|██▍       | 3565/15000 [11:36<36:48,  5.18it/s]
 24%|██▍       | 3566/15000 [11:37<38:59,  4.89it/s]
 24%|██▍       | 3567/15000 [11:37<40:36,  4.69it/s]
 24%|██▍       | 3568/15000 [11:37<39:24,  4.83it/s]
 24%|██▍       | 3569/15000 [11:37<33:19,  5.72it/s]
 24%|██▍       | 3570/15000 [11:37<36:32,  5.21it/s]
 24%|██▍       | 3571/15000 [11:38<39:00,  4.88it/s]
 24%|██▍       | 3572/15000 [11:38<40:29,  4.70it/s]
 24%|██▍       | 3573/15000 [11:38<41:35,  4.58it/s]
 24%|██▍       | 3574/15000 [11:38<40:43,  4.68it/s]
 24%|██▍       | 3575/15000 [11:39<41:07,  4.63it/s]
 24%|██▍       | 3576/15000 [11:39<37:53,  5.02it/s]
 24%|██▍       | 3577/15000 [11:39<39:47,  4.78it/s]
 24%|██▍       | 3578/15000 [11:39<41:17,  4.61it/s]
 24%|██▍       | 3579/15000 [11:39<41:56,  4.54it/s]
 24%|██▍       | 3580/15000 [11:40<36:03,  5.28it/s]
 24%|██▍       | 3581/15000 [11:40<38:10,  4.99it/s]
 24%|██▍       | 3582/15000 [11:40<39:57,  4.76it/s]
 24%|██▍       | 3583/15000 [11:40<41:10,  4.62it/s]
 24%|██▍       | 3584/15000 [11:40<41:28,  4.59it/s]
 24%|██▍       | 3585/15000 [11:41<42:11,  4.51it/s]
 24%|██▍       | 3586/15000 [11:41<37:42,  5.05it/s]
 24%|██▍       | 3587/15000 [11:41<39:39,  4.80it/s]
 24%|██▍       | 3588/15000 [11:41<35:27,  5.36it/s]
 24%|██▍       | 3589/15000 [11:41<38:10,  4.98it/s]
 24%|██▍       | 3590/15000 [11:42<37:18,  5.10it/s]
 24%|██▍       | 3591/15000 [11:42<39:24,  4.83it/s]
 24%|██▍       | 3592/15000 [11:42<35:21,  5.38it/s]
 24%|██▍       | 3593/15000 [11:42<38:05,  4.99it/s]
 24%|██▍       | 3594/15000 [11:42<34:08,  5.57it/s]
 24%|██▍       | 3595/15000 [11:43<33:04,  5.75it/s]
 24%|██▍       | 3596/15000 [11:43<29:41,  6.40it/s]
 24%|██▍       | 3597/15000 [11:43<33:58,  5.59it/s]
 24%|██▍       | 3598/15000 [11:43<34:43,  5.47it/s]
 24%|██▍       | 3599/15000 [11:43<37:27,  5.07it/s]
 24%|██▍       | 3600/15000 [11:43<33:55,  5.60it/s]
                                                    

 24%|██▍       | 3600/15000 [11:43<33:55,  5.60it/s]
 24%|██▍       | 3601/15000 [11:44<33:31,  5.67it/s]
 24%|██▍       | 3602/15000 [11:44<36:41,  5.18it/s]
 24%|██▍       | 3603/15000 [11:44<38:51,  4.89it/s]
 24%|██▍       | 3604/15000 [11:44<34:04,  5.57it/s]
 24%|██▍       | 3605/15000 [11:44<37:02,  5.13it/s]
 24%|██▍       | 3606/15000 [11:45<39:08,  4.85it/s]
 24%|██▍       | 3607/15000 [11:45<35:01,  5.42it/s]
 24%|██▍       | 3608/15000 [11:45<31:22,  6.05it/s]
 24%|██▍       | 3609/15000 [11:45<35:08,  5.40it/s]
 24%|██▍       | 3610/15000 [11:45<37:47,  5.02it/s]
 24%|██▍       | 3611/15000 [11:46<36:16,  5.23it/s]
 24%|██▍       | 3612/15000 [11:46<38:32,  4.92it/s]
 24%|██▍       | 3613/15000 [11:46<33:13,  5.71it/s]
 24%|██▍       | 3614/15000 [11:46<36:15,  5.23it/s]
 24%|██▍       | 3615/15000 [11:46<38:31,  4.93it/s]
 24%|██▍       | 3616/15000 [11:46<36:36,  5.18it/s]
 24%|██▍       | 3617/15000 [11:47<32:35,  5.82it/s]
 24%|██▍       | 3618/15000 [11:47<35:58,  5.27it/s]
 24%|██▍       | 3619/15000 [11:47<31:53,  5.95it/s]
 24%|██▍       | 3620/15000 [11:47<35:28,  5.35it/s]
 24%|██▍       | 3622/15000 [11:47<30:50,  6.15it/s]
 24%|██▍       | 3623/15000 [11:48<34:06,  5.56it/s]
 24%|██▍       | 3624/15000 [11:48<30:59,  6.12it/s]
 24%|██▍       | 3625/15000 [11:48<32:08,  5.90it/s]
 24%|██▍       | 3626/15000 [11:48<32:20,  5.86it/s]
 24%|██▍       | 3627/15000 [11:48<30:31,  6.21it/s]
 24%|██▍       | 3628/15000 [11:49<34:22,  5.51it/s]
 24%|██▍       | 3629/15000 [11:49<37:11,  5.10it/s]
 24%|██▍       | 3630/15000 [11:49<39:08,  4.84it/s]
 24%|██▍       | 3631/15000 [11:49<40:37,  4.66it/s]
 24%|██▍       | 3632/15000 [11:49<35:08,  5.39it/s]
 24%|██▍       | 3633/15000 [11:50<33:02,  5.73it/s]
 24%|██▍       | 3634/15000 [11:50<31:20,  6.04it/s]
 24%|██▍       | 3635/15000 [11:50<31:45,  5.96it/s]
 24%|██▍       | 3636/15000 [11:50<33:46,  5.61it/s]
 24%|██▍       | 3637/15000 [11:50<32:42,  5.79it/s]
 24%|██▍       | 3638/15000 [11:50<36:04,  5.25it/s]
 24%|██▍       | 3639/15000 [11:51<38:29,  4.92it/s]
 24%|██▍       | 3640/15000 [11:51<33:15,  5.69it/s]
 24%|██▍       | 3641/15000 [11:51<34:08,  5.55it/s]
 24%|██▍       | 3642/15000 [11:51<34:52,  5.43it/s]
 24%|██▍       | 3643/15000 [11:51<37:04,  5.10it/s]
 24%|██▍       | 3644/15000 [11:52<39:06,  4.84it/s]
 24%|██▍       | 3645/15000 [11:52<40:29,  4.67it/s]
 24%|██▍       | 3646/15000 [11:52<41:32,  4.56it/s]
 24%|██▍       | 3647/15000 [11:52<42:10,  4.49it/s]
 24%|██▍       | 3648/15000 [11:53<42:39,  4.43it/s]
 24%|██▍       | 3649/15000 [11:53<38:55,  4.86it/s]
 24%|██▍       | 3650/15000 [11:53<39:47,  4.75it/s]
 24%|██▍       | 3651/15000 [11:53<36:13,  5.22it/s]
 24%|██▍       | 3652/15000 [11:53<38:28,  4.92it/s]
 24%|██▍       | 3653/15000 [11:54<40:05,  4.72it/s]
 24%|██▍       | 3654/15000 [11:54<37:05,  5.10it/s]
 24%|██▍       | 3655/15000 [11:54<39:11,  4.82it/s]
 24%|██▍       | 3656/15000 [11:54<40:29,  4.67it/s]
 24%|██▍       | 3657/15000 [11:54<37:41,  5.02it/s]
 24%|██▍       | 3658/15000 [11:55<39:30,  4.78it/s]
 24%|██▍       | 3659/15000 [11:55<36:02,  5.25it/s]
 24%|██▍       | 3660/15000 [11:55<38:20,  4.93it/s]
 24%|██▍       | 3661/15000 [11:55<40:01,  4.72it/s]
 24%|██▍       | 3662/15000 [11:55<41:06,  4.60it/s]
 24%|██▍       | 3663/15000 [11:56<36:18,  5.20it/s]
 24%|██▍       | 3664/15000 [11:56<36:07,  5.23it/s]
 24%|██▍       | 3665/15000 [11:56<38:23,  4.92it/s]
 24%|██▍       | 3666/15000 [11:56<33:33,  5.63it/s]
 24%|██▍       | 3667/15000 [11:56<36:37,  5.16it/s]
 24%|██▍       | 3668/15000 [11:57<38:40,  4.88it/s]
 24%|██▍       | 3669/15000 [11:57<39:35,  4.77it/s]
 24%|██▍       | 3670/15000 [11:57<40:47,  4.63it/s]
 24%|██▍       | 3671/15000 [11:57<41:36,  4.54it/s]
 24%|██▍       | 3672/15000 [11:57<41:38,  4.53it/s]
 24%|██▍       | 3673/15000 [11:58<41:59,  4.50it/s]
 24%|██▍       | 3674/15000 [11:58<42:27,  4.45it/s]
 24%|██▍       | 3675/15000 [11:58<39:37,  4.76it/s]
 25%|██▍       | 3676/15000 [11:58<40:49,  4.62it/s]
 25%|██▍       | 3677/15000 [11:59<41:49,  4.51it/s]
 25%|██▍       | 3678/15000 [11:59<37:28,  5.03it/s]
 25%|██▍       | 3679/15000 [11:59<36:10,  5.22it/s]
 25%|██▍       | 3680/15000 [11:59<38:21,  4.92it/s]
 25%|██▍       | 3681/15000 [11:59<36:11,  5.21it/s]
 25%|██▍       | 3682/15000 [11:59<35:22,  5.33it/s]
 25%|██▍       | 3683/15000 [12:00<32:06,  5.87it/s]
 25%|██▍       | 3684/15000 [12:00<35:35,  5.30it/s]
 25%|██▍       | 3685/15000 [12:00<38:01,  4.96it/s]
 25%|██▍       | 3686/15000 [12:00<33:59,  5.55it/s]
 25%|██▍       | 3687/15000 [12:00<29:27,  6.40it/s]
 25%|██▍       | 3688/15000 [12:00<31:23,  6.00it/s]
 25%|██▍       | 3689/15000 [12:01<35:02,  5.38it/s]
 25%|██▍       | 3690/15000 [12:01<34:27,  5.47it/s]
 25%|██▍       | 3691/15000 [12:01<35:30,  5.31it/s]
 25%|██▍       | 3692/15000 [12:01<37:59,  4.96it/s]
 25%|██▍       | 3693/15000 [12:01<39:40,  4.75it/s]
 25%|██▍       | 3694/15000 [12:02<36:06,  5.22it/s]
 25%|██▍       | 3695/15000 [12:02<38:24,  4.91it/s]
 25%|██▍       | 3696/15000 [12:02<37:45,  4.99it/s]
 25%|██▍       | 3697/15000 [12:02<39:16,  4.80it/s]
 25%|██▍       | 3699/15000 [12:03<35:28,  5.31it/s]
 25%|██▍       | 3700/15000 [12:03<35:59,  5.23it/s]
                                                    

 25%|██▍       | 3700/15000 [12:03<35:59,  5.23it/s]
 25%|██▍       | 3701/15000 [12:03<37:38,  5.00it/s]
 25%|██▍       | 3702/15000 [12:03<36:11,  5.20it/s]
 25%|██▍       | 3703/15000 [12:03<32:58,  5.71it/s]
 25%|██▍       | 3704/15000 [12:04<36:01,  5.23it/s]
 25%|██▍       | 3705/15000 [12:04<38:09,  4.93it/s]
 25%|██▍       | 3706/15000 [12:04<33:39,  5.59it/s]
 25%|██▍       | 3708/15000 [12:04<29:47,  6.32it/s]
 25%|██▍       | 3709/15000 [12:04<31:19,  6.01it/s]
 25%|██▍       | 3710/15000 [12:05<32:16,  5.83it/s]
 25%|██▍       | 3711/15000 [12:05<30:54,  6.09it/s]
 25%|██▍       | 3712/15000 [12:05<34:25,  5.46it/s]
 25%|██▍       | 3713/15000 [12:05<37:02,  5.08it/s]
 25%|██▍       | 3714/15000 [12:05<38:57,  4.83it/s]
 25%|██▍       | 3715/15000 [12:06<36:37,  5.13it/s]
 25%|██▍       | 3716/15000 [12:06<38:38,  4.87it/s]
 25%|██▍       | 3717/15000 [12:06<40:07,  4.69it/s]
 25%|██▍       | 3718/15000 [12:06<41:07,  4.57it/s]
 25%|██▍       | 3719/15000 [12:06<37:07,  5.06it/s]
 25%|██▍       | 3720/15000 [12:07<36:32,  5.14it/s]
 25%|██▍       | 3721/15000 [12:07<33:11,  5.66it/s]
 25%|██▍       | 3722/15000 [12:07<36:07,  5.20it/s]
 25%|██▍       | 3723/15000 [12:07<38:23,  4.90it/s]
 25%|██▍       | 3724/15000 [12:07<39:57,  4.70it/s]
 25%|██▍       | 3725/15000 [12:08<40:59,  4.58it/s]
 25%|██▍       | 3726/15000 [12:08<36:24,  5.16it/s]
 25%|██▍       | 3727/15000 [12:08<38:39,  4.86it/s]
 25%|██▍       | 3729/15000 [12:08<34:58,  5.37it/s]
 25%|██▍       | 3730/15000 [12:09<37:06,  5.06it/s]
 25%|██▍       | 3731/15000 [12:09<38:44,  4.85it/s]
 25%|██▍       | 3733/15000 [12:09<29:50,  6.29it/s]
 25%|██▍       | 3734/15000 [12:09<32:19,  5.81it/s]
 25%|██▍       | 3735/15000 [12:09<33:30,  5.60it/s]
 25%|██▍       | 3736/15000 [12:10<34:08,  5.50it/s]
 25%|██▍       | 3737/15000 [12:10<32:56,  5.70it/s]
 25%|██▍       | 3738/15000 [12:10<30:51,  6.08it/s]
 25%|██▍       | 3739/15000 [12:10<34:30,  5.44it/s]
 25%|██▍       | 3740/15000 [12:10<37:04,  5.06it/s]
 25%|██▍       | 3741/15000 [12:11<33:39,  5.57it/s]
 25%|██▍       | 3742/15000 [12:11<34:37,  5.42it/s]
 25%|██▍       | 3743/15000 [12:11<35:37,  5.27it/s]
 25%|██▍       | 3744/15000 [12:11<32:37,  5.75it/s]
 25%|██▍       | 3745/15000 [12:11<35:46,  5.24it/s]
 25%|██▍       | 3746/15000 [12:11<32:27,  5.78it/s]
 25%|██▍       | 3747/15000 [12:12<34:00,  5.52it/s]
 25%|██▍       | 3748/15000 [12:12<31:37,  5.93it/s]
 25%|██▍       | 3749/15000 [12:12<35:17,  5.31it/s]
 25%|██▌       | 3750/15000 [12:12<37:41,  4.97it/s]
 25%|██▌       | 3751/15000 [12:12<39:23,  4.76it/s]
 25%|██▌       | 3752/15000 [12:13<33:57,  5.52it/s]
 25%|██▌       | 3753/15000 [12:13<36:46,  5.10it/s]
 25%|██▌       | 3754/15000 [12:13<38:46,  4.83it/s]
 25%|██▌       | 3755/15000 [12:13<36:42,  5.11it/s]
 25%|██▌       | 3756/15000 [12:13<36:17,  5.16it/s]
 25%|██▌       | 3757/15000 [12:14<38:27,  4.87it/s]
 25%|██▌       | 3758/15000 [12:14<39:56,  4.69it/s]
 25%|██▌       | 3759/15000 [12:14<41:00,  4.57it/s]
 25%|██▌       | 3760/15000 [12:14<40:50,  4.59it/s]
 25%|██▌       | 3761/15000 [12:14<35:23,  5.29it/s]
 25%|██▌       | 3762/15000 [12:15<35:20,  5.30it/s]
 25%|██▌       | 3763/15000 [12:15<31:30,  5.94it/s]
 25%|██▌       | 3764/15000 [12:15<33:09,  5.65it/s]
 25%|██▌       | 3765/15000 [12:15<32:11,  5.82it/s]
 25%|██▌       | 3766/15000 [12:15<33:53,  5.52it/s]
 25%|██▌       | 3767/15000 [12:15<34:53,  5.37it/s]
 25%|██▌       | 3768/15000 [12:16<37:26,  5.00it/s]
 25%|██▌       | 3769/15000 [12:16<39:16,  4.77it/s]
 25%|██▌       | 3770/15000 [12:16<40:31,  4.62it/s]
 25%|██▌       | 3771/15000 [12:16<37:21,  5.01it/s]
 25%|██▌       | 3772/15000 [12:17<39:10,  4.78it/s]
 25%|██▌       | 3773/15000 [12:17<37:55,  4.93it/s]
 25%|██▌       | 3774/15000 [12:17<37:55,  4.93it/s]
 25%|██▌       | 3775/15000 [12:17<39:32,  4.73it/s]
 25%|██▌       | 3776/15000 [12:17<34:20,  5.45it/s]
 25%|██▌       | 3777/15000 [12:18<36:22,  5.14it/s]
 25%|██▌       | 3778/15000 [12:18<36:29,  5.13it/s]
 25%|██▌       | 3779/15000 [12:18<36:03,  5.19it/s]
 25%|██▌       | 3780/15000 [12:18<38:11,  4.90it/s]
 25%|██▌       | 3781/15000 [12:18<39:33,  4.73it/s]
 25%|██▌       | 3782/15000 [12:19<40:39,  4.60it/s]
 25%|██▌       | 3783/15000 [12:19<41:26,  4.51it/s]
 25%|██▌       | 3784/15000 [12:19<41:56,  4.46it/s]
 25%|██▌       | 3785/15000 [12:19<35:42,  5.24it/s]
 25%|██▌       | 3786/15000 [12:19<38:01,  4.92it/s]
 25%|██▌       | 3787/15000 [12:20<39:35,  4.72it/s]
 25%|██▌       | 3788/15000 [12:20<40:47,  4.58it/s]
 25%|██▌       | 3789/15000 [12:20<35:36,  5.25it/s]
 25%|██▌       | 3790/15000 [12:20<37:54,  4.93it/s]
 25%|██▌       | 3791/15000 [12:20<33:50,  5.52it/s]
 25%|██▌       | 3792/15000 [12:20<30:20,  6.16it/s]
 25%|██▌       | 3793/15000 [12:21<26:57,  6.93it/s]
 25%|██▌       | 3794/15000 [12:21<26:30,  7.04it/s]
 25%|██▌       | 3795/15000 [12:21<27:54,  6.69it/s]
 25%|██▌       | 3796/15000 [12:21<27:38,  6.75it/s]
 25%|██▌       | 3797/15000 [12:21<28:32,  6.54it/s]
 25%|██▌       | 3798/15000 [12:21<30:58,  6.03it/s]
 25%|██▌       | 3799/15000 [12:22<34:39,  5.39it/s]
 25%|██▌       | 3800/15000 [12:22<30:50,  6.05it/s]
                                                    

 25%|██▌       | 3800/15000 [12:22<30:50,  6.05it/s]
 25%|██▌       | 3801/15000 [12:22<34:32,  5.40it/s]
 25%|██▌       | 3802/15000 [12:22<32:16,  5.78it/s]
 25%|██▌       | 3803/15000 [12:22<33:43,  5.53it/s]
 25%|██▌       | 3804/15000 [12:22<31:13,  5.98it/s]
 25%|██▌       | 3805/15000 [12:23<32:41,  5.71it/s]
 25%|██▌       | 3806/15000 [12:23<35:16,  5.29it/s]
 25%|██▌       | 3807/15000 [12:23<37:50,  4.93it/s]
 25%|██▌       | 3808/15000 [12:23<39:20,  4.74it/s]
 25%|██▌       | 3810/15000 [12:24<35:18,  5.28it/s]
 25%|██▌       | 3811/15000 [12:24<34:35,  5.39it/s]
 25%|██▌       | 3812/15000 [12:24<32:35,  5.72it/s]
 25%|██▌       | 3813/15000 [12:24<35:26,  5.26it/s]
 25%|██▌       | 3814/15000 [12:24<37:40,  4.95it/s]
 25%|██▌       | 3815/15000 [12:25<39:17,  4.75it/s]
 25%|██▌       | 3816/15000 [12:25<40:21,  4.62it/s]
 25%|██▌       | 3817/15000 [12:25<34:54,  5.34it/s]
 25%|██▌       | 3818/15000 [12:25<35:29,  5.25it/s]
 25%|██▌       | 3819/15000 [12:25<35:37,  5.23it/s]
 25%|██▌       | 3820/15000 [12:26<37:55,  4.91it/s]
 25%|██▌       | 3821/15000 [12:26<32:57,  5.65it/s]
 25%|██▌       | 3822/15000 [12:26<35:56,  5.18it/s]
 25%|██▌       | 3823/15000 [12:26<38:09,  4.88it/s]
 25%|██▌       | 3824/15000 [12:26<39:41,  4.69it/s]
 26%|██▌       | 3825/15000 [12:27<40:55,  4.55it/s]
 26%|██▌       | 3826/15000 [12:27<41:23,  4.50it/s]
 26%|██▌       | 3827/15000 [12:27<39:26,  4.72it/s]
 26%|██▌       | 3828/15000 [12:27<40:32,  4.59it/s]
 26%|██▌       | 3829/15000 [12:28<39:24,  4.72it/s]
 26%|██▌       | 3830/15000 [12:28<37:58,  4.90it/s]
 26%|██▌       | 3831/15000 [12:28<39:06,  4.76it/s]
 26%|██▌       | 3832/15000 [12:28<34:12,  5.44it/s]
 26%|██▌       | 3833/15000 [12:28<32:00,  5.81it/s]
 26%|██▌       | 3834/15000 [12:28<35:21,  5.26it/s]
 26%|██▌       | 3835/15000 [12:29<35:18,  5.27it/s]
 26%|██▌       | 3836/15000 [12:29<33:36,  5.54it/s]
 26%|██▌       | 3837/15000 [12:29<30:47,  6.04it/s]
 26%|██▌       | 3838/15000 [12:29<30:52,  6.03it/s]
 26%|██▌       | 3839/15000 [12:29<34:28,  5.39it/s]
 26%|██▌       | 3840/15000 [12:29<32:27,  5.73it/s]
 26%|██▌       | 3841/15000 [12:30<34:43,  5.36it/s]
 26%|██▌       | 3842/15000 [12:30<33:50,  5.50it/s]
 26%|██▌       | 3843/15000 [12:30<36:34,  5.08it/s]
 26%|██▌       | 3844/15000 [12:30<36:38,  5.07it/s]
 26%|██▌       | 3845/15000 [12:30<31:44,  5.86it/s]
 26%|██▌       | 3846/15000 [12:31<35:05,  5.30it/s]
 26%|██▌       | 3848/15000 [12:31<28:28,  6.53it/s]
 26%|██▌       | 3849/15000 [12:31<27:28,  6.76it/s]
 26%|██▌       | 3850/15000 [12:31<26:57,  6.89it/s]
 26%|██▌       | 3851/15000 [12:31<31:20,  5.93it/s]
 26%|██▌       | 3852/15000 [12:32<29:51,  6.22it/s]
 26%|██▌       | 3853/15000 [12:32<33:38,  5.52it/s]
 26%|██▌       | 3854/15000 [12:32<33:17,  5.58it/s]
 26%|██▌       | 3855/15000 [12:32<36:06,  5.14it/s]
 26%|██▌       | 3856/15000 [12:32<38:10,  4.87it/s]
 26%|██▌       | 3857/15000 [12:33<39:43,  4.67it/s]
 26%|██▌       | 3858/15000 [12:33<37:20,  4.97it/s]
 26%|██▌       | 3859/15000 [12:33<39:03,  4.75it/s]
 26%|██▌       | 3860/15000 [12:33<40:15,  4.61it/s]
 26%|██▌       | 3861/15000 [12:33<41:09,  4.51it/s]
 26%|██▌       | 3862/15000 [12:34<37:42,  4.92it/s]
 26%|██▌       | 3863/15000 [12:34<39:27,  4.70it/s]
 26%|██▌       | 3864/15000 [12:34<40:32,  4.58it/s]
 26%|██▌       | 3865/15000 [12:34<35:38,  5.21it/s]
 26%|██▌       | 3866/15000 [12:34<37:51,  4.90it/s]
 26%|██▌       | 3867/15000 [12:35<33:00,  5.62it/s]
 26%|██▌       | 3868/15000 [12:35<36:10,  5.13it/s]
 26%|██▌       | 3869/15000 [12:35<31:17,  5.93it/s]
 26%|██▌       | 3870/15000 [12:35<34:45,  5.34it/s]
 26%|██▌       | 3871/15000 [12:35<37:25,  4.96it/s]
 26%|██▌       | 3872/15000 [12:36<33:50,  5.48it/s]
 26%|██▌       | 3873/15000 [12:36<36:34,  5.07it/s]
 26%|██▌       | 3874/15000 [12:36<38:28,  4.82it/s]
 26%|██▌       | 3875/15000 [12:36<39:46,  4.66it/s]
 26%|██▌       | 3876/15000 [12:36<34:26,  5.38it/s]
 26%|██▌       | 3877/15000 [12:36<30:44,  6.03it/s]
 26%|██▌       | 3878/15000 [12:37<34:03,  5.44it/s]
 26%|██▌       | 3879/15000 [12:37<36:43,  5.05it/s]
 26%|██▌       | 3880/15000 [12:37<38:37,  4.80it/s]
 26%|██▌       | 3881/15000 [12:37<37:37,  4.92it/s]
 26%|██▌       | 3882/15000 [12:37<33:40,  5.50it/s]
 26%|██▌       | 3883/15000 [12:38<36:21,  5.10it/s]
 26%|██▌       | 3884/15000 [12:38<38:21,  4.83it/s]
 26%|██▌       | 3885/15000 [12:38<39:24,  4.70it/s]
 26%|██▌       | 3886/15000 [12:38<40:25,  4.58it/s]
 26%|██▌       | 3887/15000 [12:39<37:11,  4.98it/s]
 26%|██▌       | 3888/15000 [12:39<38:58,  4.75it/s]
 26%|██▌       | 3889/15000 [12:39<38:07,  4.86it/s]
 26%|██▌       | 3891/15000 [12:39<34:34,  5.36it/s]
 26%|██▌       | 3892/15000 [12:40<36:32,  5.07it/s]
 26%|██▌       | 3893/15000 [12:40<38:11,  4.85it/s]
 26%|██▌       | 3894/15000 [12:40<39:25,  4.69it/s]
